Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
10.106,2.073,97.561,46.585,-0.062,-0.574,0.92
10.116,4.207,114.878,55.061,-0.018,-0.543,0.965
10.137,3.232,146.341,69.024,0.094,-0.497,1.048
10.156,-5.671,162.988,77.439,0.158,-0.421,0.929
10.166,-10.183,168.415,77.805,0.216,-0.367,0.929
10.197,-16.89,178.537,71.463,0.331,-0.198,0.99
10.226,-16.28,176.768,61.951,0.412,-0.186,1.068
10.257,-15.122,177.805,58.841,0.545,-0.312,1.322
10.267,-16.22,181.768,57.622,0.62,-0.34,1.465
10.317,-27.439,185.61,54.451,0.744,-0.365,1.426
10.327,-29.451,183.72,51.402,0.728,-0.346,1.361
10.377,-51.646,158.476,6.341,0.591,-0.044,1.168
10.387,-61.585,154.268,-4.878,0.58,-0.008,1.177
10.427,-90.427,150.427,-22.5,0.666,-0.067,1.186
10.437,-78.537,139.817,-22.927,0.685,-0.101,1.006
10.468,-36.646,106.463,-20.854,0.668,-0.169,0.644
10.497,-19.085,71.22,-15.244,0.631,-0.232,0.484
10.528,-16.524,48.841,10.976,0.668,-0.441,0.646
10.538,-9.695,33.354,21.646,0.658,-0.494,0.547
10.588,18.293,-20.671,70.427,0.667,-0.495,0.595
10.598,17.439,-35.732,74.39,0.609,-0.414,0.452
10.648,0.0,-78.902,82.927,0.572,-0.19,0.599
10.658,-10.793,-175.854,71.098,0.555,-0.145,0.625
10.698,74.634,-141.22,11.341,0.479,0.636,0.582
10.708,50.793,-143.659,7.988,0.347,-0.036,2.038
10.739,3.11,-67.866,-29.085,0.377,0.644,2.051
10.768,-10.976,-46.89,-16.037,0.185,-0.495,1.274
10.799,-1.585,-33.72,-9.268,0.122,-0.424,1.124
10.809,2.927,-35.732,-7.927,0.044,-0.417,0.906
10.859,18.598,-45.183,-7.073,0.036,-0.253,0.841
10.869,16.707,-46.829,-8.232,0.022,-0.207,0.823
10.919,12.256,-56.585,-9.207,0.084,-0.246,0.791
10.929,13.598,-58.72,-10.244,0.069,-0.232,0.783
10.969,30.671,-80.366,-10.915,0.15,-0.276,0.758
10.979,44.207,-64.756,-8.72,0.13,-0.244,0.741
11.01,35.549,-28.293,1.22,0.263,-0.301,1.099
11.039,21.402,-14.451,2.5,0.319,-0.213,1.185
11.07,7.439,-7.683,0.549,0.301,-0.148,1.183
11.08,6.28,-6.646,0.0,0.213,-0.194,0.971
11.13,3.537,-4.817,-1.22,0.221,-0.165,0.931
11.14,3.598,-5.305,-1.768,0.214,-0.173,0.914
11.19,1.22,-0.671,-0.793,0.243,-0.16,0.971
11.2,0.488,-0.854,-0.61,0.237,-0.165,0.961
11.24,-0.122,-0.427,-0.671,0.24,-0.171,0.957
11.25,0.0,0.0,-0.549,0.239,-0.167,0.961
