Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
3.167,-0.183,0.793,0.061,0.26,-0.13,0.951
3.178,-0.183,0.976,0.061,0.262,-0.123,0.943
3.192,-0.244,0.549,0.0,0.256,-0.128,0.951
3.195,-0.061,0.549,0.0,0.261,-0.133,0.946
3.202,-0.061,0.854,0.061,0.263,-0.135,0.95
3.217,-0.244,0.793,0.183,0.26,-0.13,0.946
3.227,-0.183,0.854,0.061,0.259,-0.13,0.946
3.23,-0.183,0.732,0.122,0.263,-0.128,0.948
3.241,-0.122,0.732,0.183,0.261,-0.129,0.945
3.252,-0.366,0.793,0.244,0.27,-0.133,0.948
3.255,-0.122,0.915,0.122,0.263,-0.131,0.948
3.265,-0.061,0.976,0.0,0.263,-0.13,0.947
3.28,-0.122,0.671,0.244,0.257,-0.128,0.945
3.287,0.061,0.671,0.183,0.266,-0.134,0.943
3.29,0.0,0.671,-0.061,0.26,-0.138,0.948
3.304,-0.122,0.793,0.061,0.262,-0.134,0.945
3.315,-0.183,0.793,0.244,0.259,-0.13,0.942
3.318,-0.122,0.854,0.061,0.256,-0.127,0.946
3.326,-0.183,0.793,0.0,0.253,-0.129,0.942
3.34,0.0,0.671,0.0,0.266,-0.129,0.942
3.343,-0.183,0.915,0.061,0.267,-0.131,0.945
3.35,-0.244,0.976,0.244,0.259,-0.132,0.95
3.353,-0.122,0.915,0.122,0.26,-0.129,0.943
3.367,0.0,0.793,0.061,0.26,-0.128,0.951
3.375,0.0,0.915,0.0,0.26,-0.131,0.953
3.378,-0.061,0.915,0.061,0.261,-0.132,0.945
3.389,-0.061,0.61,0.183,0.264,-0.129,0.946
3.403,-0.183,0.854,0.0,0.265,-0.13,0.947
3.406,-0.183,0.793,0.183,0.26,-0.127,0.941
3.41,-0.061,0.793,0.183,0.264,-0.129,0.942
3.413,-0.122,0.793,0.122,0.266,-0.131,0.946
3.428,-0.366,0.671,0.183,0.263,-0.129,0.946
3.438,-0.061,0.915,0.183,0.268,-0.127,0.947
3.441,-0.061,0.976,0.183,0.265,-0.13,0.945
3.449,-0.244,0.915,0.061,0.263,-0.13,0.948
3.463,0.122,0.854,0.061,0.264,-0.131,0.945
3.466,0.0,0.915,0.122,0.262,-0.13,0.948
3.473,-0.061,0.671,0.244,0.263,-0.136,0.952
3.476,-0.061,0.854,0.061,0.261,-0.133,0.948
3.488,-0.061,0.793,0.305,0.261,-0.13,0.947
